sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,amsv1,amsv1_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2010,10,October,SD,Codington,4.96,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,PA,Cumberland,17.76,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Davison,1.48,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Davison,0.0,0.03,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TN,Fayette,22.71,0.0,+,,,,,,-,,,,-,,-,,,,-,,,,
2010,10,October,IN,Huntington,22.29,0.0,-,,,,,,+,,,,-,,+,,,,-,,,,
2010,10,October,IN,Huntington,18.72,0.03,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TX,Jasper,0.41,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Kingsbury,6.42,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TN,Lake,3.88,0.03,+,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Lawrence,0.0,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Meade,0.65,0.02,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Minnehaha,0.72,0.07,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,TX,Newton,5.13,0.05,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,SD,Pennington,3.73,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Sanilac,10.27,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Sanilac,4.76,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Sanilac,0.08,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Sanilac,0.48,0.02,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Shiawassee,16.56,0.03,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,10,October,MI,Tuscola,2.63,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,11,November,TN,Hardin,9.42,0.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2010,11,November,HI,Kauai,0.0,0.47,-,,,,,,-,,,,-,,-,,,,-,,,,
2010,11,November,HI,Kauai,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
2010,11,November,WA,Spokane,0.31,0.03,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,11,November,WA,Spokane,19.21,0.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,TX,Collin,12.39,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,TX,Collin,1.12,0.03,-,,,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,HI,Hawaii,6.98,0.17,+,,,,,,+,,,,-,,-,,,,-,,,,
2010,12,December,HI,Hawaii,0.14,0.78,+,,,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,Hawaii,3.26,0.77,+,,,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,TX,Leon,0.35,0.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,Maui,0.0,0.0,+,,,,,,-,,,,-,,-,,,,-,,,,
2010,12,December,HI,Maui,0.0,0.23,,,,,,,,,,,,,,,,,,,,,
2011,1,January,GA,,2.65,0.0,-,,,,-,,+,<30,,,-,,-,,-,,-,,,,
2011,1,January,FL,Alachua,18.49,0.7,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,1,January,FL,Bay,1.32,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Kern,0.15,0.0,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Kern,1.06,0.0,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Kern,13.6,0.0,+,,,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,Kern,0.0,0.0,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Kern,1.09,0.03,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Kern,2.03,0.03,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Madera,0.0,0.03,+,,,,+,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,Madera,0.55,0.02,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Madera,0.4,0.0,-,,,,+,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Madera,0.0,0.03,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Madera,0.0,0.08,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Madera,0.0,0.0,-,,,,-,,-,,,,+,,-,,,,-,,,,
2011,1,January,CA,Madera,0.0,0.18,-,,,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,Merced,0.34,0.02,+,,,,-,,+,,,,+,,-,,,,-,,,,
2011,1,January,CA,Merced,0.89,0.0,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Merced,1.17,0.0,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,1,January,CA,Stanislaus,0.0,2.1,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,2,February,FL,Alachua,3.55,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,FL,Calhoun,0.1,0.37,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,2,February,CA,Fresno,0.0,1.75,+,,,,+,,+,,,,-,,-,,,,-,,,,
2011,2,February,HI,Honolulu,0.12,0.2,+,,,,,,-,,,,-,,-,,,,-,,,,
2011,2,February,FL,Jackson,3.82,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,CA,Kern,0.3,0.22,-,,,,-,,+,,,,+,,-,,,,-,,,,
2011,2,February,CA,Kern,0.07,1.05,+,,,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,FL,Leon,5.51,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,2,February,CA,Riverside,0.0,0.0,+,,,,-,,+,,,,-,,-,,,,-,,,,
2011,2,February,CA,San Diego,1.66,0.17,+,,,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,San Diego,6.72,0.05,+,,,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,San Diego,0.07,0.35,-,,,,-,,-,,,,-,,-,,,,-,,,,
2011,2,February,CA,San Diego,0.2,0.42,+,,,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,San Diego,1.87,0.08,,,,,,,,,,,,,,,,,,,,,
2011,2,February,CA,San Diego,2.38,0.0,+,,,,-,,+,,,,+,,+,,,,-,,,,
2011,2,February,CA,San Diego,0.07,0.33,-,,,,-,,+,,,,+,,+,,,,-,,,,
2011,3,March,FL,,0.68,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,HI,,0.0,0.03,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,AR,Arkansas,3.1,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,3,March,TN,Benton,14.19,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,CA,Butte,0.67,0.4,-,,,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,TN,Decatur,3.65,0.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,FL,Escambia,2.66,0.0,-,,,,,,+,,,,+,,-,,,,-,,,,
2011,3,March,AR,Garland,4.1,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,3,March,CA,Glenn,0.07,0.07,+,,,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,CA,Glenn,1.48,0.05,+,,,,-,,+,,,,+,,-,,,,-,,,,
2011,3,March,HI,Kauai,0.0,0.03,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Martin,24.46,0.5,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Martin,0.83,1.2,-,,,,,,+,,,,+,,+,,,,-,,,,
2011,3,March,TX,Nacogdoches,0.13,0.2,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Okaloosa,5.13,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Okaloosa,2.37,0.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,3,March,FL,Palm Beach,10.89,2.2,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Pasco,10.34,0.27,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,FL,Polk,2.51,0.15,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TX,Polk,0.0,1.33,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,TX,Polk,1.95,0.03,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,3,March,CA,Shasta,0.65,0.73,-,,,,+,,+,,,,-,,+,,,,-,,,,
2011,3,March,CA,Shasta,0.07,0.27,-,,,,-,,+,,,,-,,+,,,,-,,,,
2011,3,March,CA,Shasta,0.06,0.25,+,,,,-,,-,,,,-,,-,,,,-,,,,
2011,3,March,CA,Sutter,0.07,0.03,+,,,,-,,+,,,,-,,+,,,,-,,,,
2011,3,March,CA,Tehama,0.39,0.45,+,,,,-,,+,,,,+,,-,,,,-,,,,
2011,3,March,FL,Union,8.15,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,,2.14,0.95,,,,,,,,,,,,,,,,,-,,,,
2011,4,April,HI,,0.0,0.75,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,,0.0,0.25,,,,,,,,,,,,,,,,,,,,,
2011,4,April,WA,,0.16,0.0,-,,,,,,+,,,,+,,-,,,,-,,,,
2011,4,April,FL,Alachua,8.88,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,Bay,0.87,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,Bay,2.23,0.0,-,,,,,,+,,,,+,,+,,,,-,,,,
2011,4,April,AR,Boone,2.8,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,WA,Clallam,3.73,13.95,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,AR,Craighead,0.6,0.0,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,4,April,AR,Craighead,1.5,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,Craighead,2.3,0.1,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,4,April,FL,Gilchrist,5.65,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,Greene,3.69,0.15,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,5.97,1.95,+,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,0.89,0.5,+,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,2.9,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,11.55,2.1,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,11.26,1.35,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,Hawaii,9.07,3.15,+,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,FL,Hillsborough,2.25,0.1,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,FL,Hillsborough,0.38,0.08,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,Honolulu,1.91,1.7,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,Honolulu,4.05,1.5,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,AR,Jackson,3.0,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,WA,King,11.38,0.25,+,,,,,,+,,,,+,,+,,,,-,,,,
2011,4,April,WA,King,2.76,4.95,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,AR,Lafayette,1.6,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,TN,Marshall,7.15,1.2,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,FL,Martin,7.27,3.15,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,HI,Maui,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2011,4,April,HI,Maui,0.0,0.4,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,Morgan,3.44,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,Pierce,6.39,8.2,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,FL,Pinellas,3.29,0.62,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,AR,Poinsett,3.7,0.15,-,,,,-,,+,,,,+,,,,,,-,,,,
2011,4,April,TN,Rhea,3.52,0.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,AR,Sebastian,1.1,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,WA,Skagit,0.48,4.6,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Skagit,0.66,3.55,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,TN,Sullivan,1.3,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,AR,Washington,4.3,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,AR,Washington,5.1,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,4,April,TN,Washington,3.49,0.0,-,,,,,,-,,,,+,,-,,,,-,,,,
2011,4,April,WA,Whatcom,8.06,0.0,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,Whatcom,0.0,6.65,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,WA,Whitman,1.18,5.8,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,4,April,TN,Williamson,7.18,0.95,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.13,5.75,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.18,2.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.21,12.0,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.1,3.7,-,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.5,2.25,+,,,,,,-,,,,-,,-,,,,-,,,,
2011,4,April,WA,Yakima,0.17,5.3,-,,,,,,+,,,,-,,+,,,,-,,,,
2011,4,April,WA,Yakima,0.11,7.5,-,,,,,,+,,,,-,,-,,,,-,,,,
2011,5,May,AR,Baxter,4.7,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,CA,Butte,5.33,9.2,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,Colusa,6.42,4.5,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,Colusa,0.35,0.0,-,,,,-,,+,,,,-,,+,,,,-,,,,
2011,5,May,CA,Glenn,1.98,2.0,-,,,,-,,+,,,,+,,-,,,,-,,,,
2011,5,May,CA,Glenn,1.87,0.05,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,Glenn,0.27,1.05,-,,,,-,,-,,,,-,,-,,,,-,,,,
2011,5,May,HI,Hawaii,12.6,2.0,+,,,,,,+,,,,-,,-,,,,-,,,,
2011,5,May,HI,Honolulu,22.72,0.0,,,,,,,,,,,,,,,,,,,,,
2011,5,May,CA,Placer,2.78,3.15,-,,,,-,,+,,,,-,,-,,,,-,,,,
2011,5,May,CA,Placer,2.44,5.1,-,,,,-,,+,,,,-,,+,,,,-,,,,
2011,5,May,AR,Stone,4.4,0.45,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,AR,Stone,3.5,0.15,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,5,May,AR,Stone,0.6,3.55,,,,,,,+,,,,,,,,,,-,,,,
2011,5,May,CA,Sutter,0.14,0.0,-,,,,-,,-,,,,-,,-,,,,-,,,,
2011,5,May,CA,Yolo,0.45,0.0,-,,,,-,,+,,,,-,,+,,,,-,,,,
2011,6,June,AR,Ashley,6.2,0.65,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Barnes,0.4,0.2,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,ND,Bottineau,0.0,2.55,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Bottineau,0.0,0.4,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,WV,Braxton,4.8,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,TX,Brazos,7.8,0.0,+,,,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Bifenthrin (4.0), Chlorpyrifos (1.2), Coumaphos (3.4), Fluvalinate (19.9)"
2011,7,July,ND,Burleigh,0.0,1.85,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,ND,Burleigh,0.0,2.55,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NJ,Burlington,0.6,0.4,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,UT,Cache,2.4,1.15,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,UT,Cache,3.6,0.15,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,UT,Cache,9.9,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,UT,Cache,0.1,0.25,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,NJ,Cape May,3.6,1.2,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,Cass,0.9,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,ND,Cass,0.4,1.1,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,NY,Cayuga,0.9,0.1,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, Coumaphos (35.0)"
2011,7,July,PA,Columbia,5.1,0.05,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,LA,East Baton Rouge,1.8,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,LA,East Feliciana,6.0,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Eddy,6.5,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,ND,Emmons,0.5,0.9,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,Essex,6.1,0.0,,,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,LA,Evangeline,7.0,0.25,,,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,NY,Genesee,7.0,0.05,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, Cyhalothrin total (5.5), Fluvalinate (4.7)"
2011,7,July,UT,Grand,1.0,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,Jefferson,21.9,0.35,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,Lancaster,0.1,0.1,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NE,Lancaster,2.7,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,Lancaster,1.9,0.3,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,NE,Lancaster,2.3,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,AR,Lonoke,5.2,0.45,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,McHenry,0.3,2.95,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,McHenry,0.2,1.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,McHenry,5.3,1.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,McHenry,2.0,1.3,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,MD,Montgomery,5.8,0.65,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,LA,Morehouse,2.0,0.1,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,ND,Morton,3.6,0.45,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Nelson,0.3,0.2,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,7,July,NY,Onondaga,0.9,0.3,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NY,Ontario,0.1,0.5,,,,,,,+,,,,,,,,,,-,,,,"Bee Bread, Atrazine (51.3), Coumaphos (4.6), Fluvalinate (43.2), THPI (41.0)"
2011,7,July,LA,Ouachita,4.5,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,NE,Pawnee,5.6,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Pierce,11.3,0.95,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Pierce,0.0,0.65,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,NE,Saunders,6.1,0.2,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NE,Saunders,0.2,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,NY,Schoharie,0.8,1.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,IN,St. Joseph,2.7,0.15,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,IN,St. Joseph,2.5,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,LA,St. Landry,5.5,0.05,,,,,,,+,,,,+,,,,,,-,,,,
2011,7,July,LA,St. Tammany,6.0,0.05,,,,,,,+,,,,,,,,,,-,,,,
2011,7,July,ND,Stutsman,1.3,0.3,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Stutsman,1.0,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,ND,Stutsman,0.3,0.85,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,7,July,MD,Washington,2.6,0.1,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,MD,Washington,2.0,0.25,,,,,,,,,,,,,,,,,-,,,,
2011,7,July,NY,Wayne,13.1,0.4,-,,,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Carbendazim (MBC) (91.4), Chlorpyrifos (6.1), Cyfluthrin (3.9), Cyhalothrin total (6.7), Cyprodinil (16.0), Fenbuconazole (335.0), Fenpyroximate (5.5), Pendimethalin (30.7), Phosmet (785.0), Thiacloprid (326.0), THPI (6250.0)"
2011,7,July,NY,Wayne,0.3,0.1,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, Carbendazim (MBC) (233.0), Cyhalothrin total (36.2), Endosulfan I (124.0), Fenbuconazole (74.9), Fenpyroximate (6.3), Fluvalinate (10.8), Thiacloprid (49.1), THPI (7060.0)"
2011,7,July,ND,Wells,1.0,0.25,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,,12.2,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MI,Allegan,3.5,0.6,,,,,,,,,,,,,,,,,-,,,,
2011,8,August,MD,Allegany,9.7,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,GA,Appling,1.4,0.05,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,Atkinson,0.4,0.1,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NJ,Atlantic,4.2,0.2,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,LA,Avoyelles,3.4,0.0,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,LA,Avoyelles,1.4,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,LA,Avoyelles,3.5,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,Bacon,1.1,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,8,August,WV,Barbour,1.8,0.0,-,,,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,GA,Ben Hill,7.7,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,WV,Berkeley,4.0,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,Boone,0.1,0.05,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,Boone,0.8,0.1,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,Buncombe,4.7,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,Buncombe,3.4,0.1,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,Buncombe,4.4,1.75,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NY,Cattaraugus,6.0,1.1,-,,,,-,,+,,,,-,,,,,,-,,,,"Bee Bread, Azoxystrobin (6.4), Fluvalinate (19.3)"
2011,8,August,NY,Cattaraugus,0.2,0.15,-,,,,-,,-,,,,-,,,,,,-,,,,"Bee Bread, Thymol (366.0)"
2011,8,August,ND,Cavalier,6.0,2.8,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NC,Chatham,5.1,0.1,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NY,Chautauqua,1.0,0.15,,,,,,,,,,,,,,,,,-,,,,
2011,8,August,NY,Chenango,0.1,0.25,-,,,,-,,-,,,,+,,,,,,-,,,,
2011,8,August,GA,Colquitt,1.0,0.0,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,PA,Crawford,3.7,0.0,-,,,,-,,-,,,,-,,,,,,-,,,,
2011,8,August,TN,Cumberland,1.7,0.0,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, Coumaphos (1110.0), Coumaphos oxon (23.5), Fluvalinate (64.4)"
2011,8,August,NE,Custer,7.3,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NE,Custer,1.9,0.1,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NE,Custer,3.2,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,Custer,1.6,0.25,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,NE,Dawson,0.0,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,8,August,GA,Decatur,0.5,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,GA,Decatur,7.7,0.0,,,,,,,,,,,,,,,,,-,,,,
2011,8,August,GA,Dougherty,9.9,0.05,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NJ,Fayette,7.2,0.0,-,,,,-,,+,,,,+,,,,,,-,,,,
2011,8,August,MD,Frederick,1.9,,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MD,Frederick,0.8,,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,MD,Garrett,6.7,0.0,,,,,,,+,,,,,,,,,,-,,,,
2011,8,August,NY,Genesee,5.9,0.1,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, Chlorpyrifos (6.7), Coumaphos (4.4), Cyprodinil (22.4), Fluvalinate (15.6), THPI (731.0)"
2011,8,August,NY,Genesee,2.5,0.0,,,,,,,,,,,,,,,,,-,,,,"Bee Bread, No Detections"
2011,8,August,WV,Gilmer,8.0,0.0,-,,,,-,,+,,,,-,,,,,,-,,,,
2011,8,August,ND,Grand Forks,0.2,0.0,,,,,,,,,,,,,,,,,-,,,,
